timestamp,building,AQI,Temperature,Humidity,SO2,NOx,CO,Methane,Ammonia,CO2,Hydrogen,Benzene,LPG,Butane,Natural_Gas
2026-01-01 10:03:43,SOT,500,28.1,55,0.23,58.7,10.9,568.0,33.6,1636,24.4,2.83,142.6,499.1,671.7
2026-01-01 10:03:46,SOT,500,23.5,39,0.9,57.0,34.3,1693.9,38.5,1430,115.5,4.7,317.5,392.5,699.4
2026-01-01 10:03:49,SOT,486,26.0,50,0.24,88.9,19.4,946.1,25.4,1244,132.2,4.8,470.4,190.4,735.1
2026-01-01 10:03:52,SOT,500,29.0,84,0.94,96.7,19.3,1322.8,31.7,1398,10.2,1.82,272.3,186.3,666.7
2026-01-01 10:03:55,SOT,500,24.2,61,0.35,75.9,37.7,444.0,11.1,1677,153.5,1.66,458.8,191.4,953.7
2026-01-01 10:03:58,SOT,248,31.8,38,0.63,15.2,36.5,885.5,43.3,585,126.4,3.7,318.9,116.6,581.3
2026-01-01 10:04:01,SOT,500,30.2,68,0.42,25.1,29.9,351.2,39.9,1700,137.8,4.43,381.1,249.5,287.8
2026-01-01 10:04:04,SOT,392,38.8,81,0.24,37.0,11.5,648.4,32.1,1246,198.3,0.5,311.8,478.4,335.4
2026-01-01 10:04:07,SOT,321,35.1,86,0.14,17.1,40.5,1637.4,26.1,851,130.0,2.56,484.7,139.7,709.9
2026-01-01 10:04:10,SOT,500,23.9,39,0.98,83.7,33.1,936.3,15.3,1377,73.6,4.9,318.9,170.1,996.6
2026-01-01 10:04:14,SOT,366,35.2,81,0.11,39.9,31.3,440.4,22.7,968,168.7,1.02,304.3,150.5,678.3
2026-01-01 10:04:17,SOT,500,39.5,53,0.11,42.3,36.6,465.0,46.0,1459,110.2,2.49,419.0,168.5,139.6
2026-01-01 10:04:20,SOT,477,18.4,64,0.26,57.7,6.3,611.2,13.3,1499,116.8,0.35,271.1,175.0,467.0
2026-01-01 10:04:23,SOT,196,26.7,74,0.91,21.9,10.7,1559.2,45.5,529,145.4,1.05,306.6,263.3,311.6
2026-01-01 10:04:26,SOT,447,36.6,89,0.84,66.9,22.7,1350.6,21.8,1171,46.4,3.44,339.5,312.9,434.0
2026-01-01 10:04:29,SOT,500,28.0,88,0.08,91.7,49.1,564.6,36.7,1599,105.6,2.28,337.6,473.7,152.2
2026-01-01 10:04:32,SOT,500,38.4,82,0.1,85.2,37.9,791.6,43.9,1475,72.3,3.15,97.8,124.4,289.4
2026-01-01 10:04:35,SOT,317,36.8,66,0.12,91.6,20.1,939.9,27.5,553,52.8,4.21,438.5,159.8,755.3
2026-01-01 10:04:38,SOT,235,35.9,32,0.79,32.5,23.6,349.0,16.5,526,174.0,3.68,328.0,60.1,458.7
2026-01-01 10:04:41,SOT,358,36.1,40,0.53,84.6,30.8,1930.6,24.4,656,91.0,1.14,288.9,255.4,942.7
2026-01-01 10:04:44,SOT,342,28.1,48,0.28,56.0,40.9,1752.8,22.6,694,177.5,2.15,325.0,443.2,246.6
2026-01-01 10:04:47,SOT,500,24.2,54,0.33,41.0,43.8,756.6,8.5,1850,112.1,2.07,148.3,331.4,323.6
2026-01-01 10:04:50,SOT,500,37.1,78,0.19,94.0,24.2,1238.2,40.6,1814,134.9,1.07,124.0,400.2,140.7
2026-01-01 10:04:53,SOT,295,28.6,31,0.41,82.9,30.2,436.9,22.4,424,17.7,2.14,338.7,453.7,769.6
2026-01-01 10:04:56,SOT,435,33.4,53,0.93,89.5,36.1,347.9,23.0,876,164.3,1.71,184.6,368.9,373.8
2026-01-01 10:04:59,SOT,430,23.1,67,0.77,63.1,11.1,1558.6,8.8,1223,16.7,2.42,316.1,274.2,208.5
2026-01-01 10:05:02,SOT,434,19.4,63,0.86,10.0,28.5,972.3,37.2,1415,59.5,2.44,51.4,175.1,326.3
2026-01-01 10:05:05,SOT,500,39.8,64,0.64,38.2,22.5,1496.9,25.6,1631,175.0,2.64,335.8,198.1,544.6
2026-01-01 10:05:08,SOT,500,20.3,61,0.56,76.6,41.7,738.9,29.3,1725,124.6,1.38,316.9,109.6,807.3
2026-01-01 10:05:11,SOT,500,38.5,32,1.0,83.2,25.4,1968.7,43.5,1513,56.5,3.36,294.6,258.8,930.5
2026-01-01 10:05:14,SOT,318,21.4,36,0.68,58.1,39.9,1157.6,2.6,578,40.6,3.99,452.7,458.4,246.9
2026-01-01 10:05:17,SOT,500,21.7,50,0.96,44.3,33.1,528.8,20.2,1436,88.9,2.86,126.8,297.1,337.7
2026-01-01 10:05:20,SOT,500,30.9,60,0.91,99.1,3.2,838.9,18.2,1626,20.6,4.93,256.2,55.2,395.4
2026-01-01 10:05:23,SOT,447,30.8,39,0.99,72.4,40.4,917.1,42.4,992,80.3,1.95,160.5,482.0,977.1
2026-01-01 10:05:26,SOT,463,30.8,88,0.84,86.8,24.5,559.6,7.3,1103,77.6,1.93,287.9,426.5,668.9
2026-01-01 10:05:30,SOT,412,27.3,67,0.23,21.6,20.8,872.9,49.0,1342,125.9,2.54,148.7,472.2,294.1
2026-01-01 10:05:33,SOT,296,21.4,35,0.91,42.0,6.7,1311.7,15.9,841,160.1,0.66,257.3,149.7,383.5
2026-01-01 10:05:36,SOT,470,37.3,53,0.42,25.8,10.5,919.0,16.3,1626,27.9,4.71,174.9,157.8,843.8
2026-01-01 10:05:39,SOT,500,31.5,81,0.38,20.8,48.4,1784.7,24.7,1648,78.2,4.55,358.5,72.9,593.4
2026-01-01 10:05:42,SOT,436,37.8,77,0.67,33.6,31.8,1958.0,41.1,1262,171.4,2.2,102.4,483.0,193.7
2026-01-01 10:05:45,SOT,225,18.7,77,0.54,40.4,28.3,1750.1,5.9,411,188.8,2.2,366.6,238.6,619.7
2026-01-01 10:05:48,SOT,351,32.6,30,0.53,34.1,19.5,530.8,12.5,1021,105.5,4.47,492.1,470.6,395.7
2026-01-01 10:05:51,SOT,164,23.9,85,0.46,20.7,2.5,1516.0,15.4,495,76.0,3.51,56.4,235.3,964.0
2026-01-01 10:05:54,SOT,270,35.6,82,0.15,54.4,7.0,1453.0,39.0,693,146.2,4.96,72.2,483.6,146.5
2026-01-01 10:05:57,SOT,468,28.1,85,0.45,33.1,19.7,446.6,33.0,1498,189.8,3.69,197.9,388.8,739.2
2026-01-01 10:06:00,SOT,500,25.9,47,0.48,78.9,7.6,1329.5,12.1,1686,100.2,3.83,197.8,295.4,401.7
2026-01-01 10:06:03,SOT,500,30.8,59,0.25,77.8,31.0,1666.3,28.3,1306,129.1,2.89,365.5,394.6,518.4
2026-01-01 10:06:06,SOT,500,27.7,70,0.87,17.7,6.8,724.2,14.4,1952,145.8,3.13,187.9,136.8,842.0
2026-01-01 10:06:09,SOT,500,28.7,37,0.99,55.0,23.6,1635.5,36.2,1458,63.4,2.67,332.0,98.0,113.3
2026-01-01 10:06:12,SOT,500,24.3,72,0.7,25.3,28.2,1808.9,40.3,1694,191.7,3.81,64.2,240.5,731.9
2026-01-01 10:06:15,SOT,500,31.2,87,0.11,92.1,24.5,1480.2,27.2,1732,11.1,4.63,72.6,452.9,606.8
2026-01-01 10:06:18,SOT,187,35.9,73,0.83,11.8,26.0,1316.6,21.5,435,139.2,0.77,282.8,369.7,167.5
2026-01-01 10:06:21,SOT,277,30.6,50,0.1,13.4,33.0,373.9,20.0,759,139.5,2.0,117.5,314.1,942.6
2026-01-01 10:06:24,SOT,313,37.9,76,0.3,46.9,28.5,921.4,27.8,729,161.5,4.7,115.1,494.0,785.7
2026-01-01 10:06:27,SOT,487,39.3,89,0.62,65.5,21.7,1650.9,47.3,1357,45.0,2.91,188.5,453.1,499.7
2026-01-01 10:06:30,SOT,373,38.5,60,0.24,18.5,37.4,1292.1,39.0,1071,167.1,3.01,314.4,361.5,135.7
2026-01-01 10:06:33,SOT,347,38.6,71,0.21,65.1,5.8,1364.2,37.1,944,178.7,0.38,172.6,403.0,645.3
2026-01-01 10:06:37,SOT,500,28.4,75,0.86,98.5,21.6,962.1,44.8,1559,197.7,0.59,94.1,54.2,892.0
2026-01-01 10:06:40,SOT,500,20.8,90,0.9,76.2,26.1,1100.1,39.7,1937,183.2,0.81,166.3,154.2,925.8
2026-01-01 10:06:43,SOT,500,22.1,82,0.97,86.5,42.7,911.9,30.5,1536,195.9,2.5,358.8,138.8,470.1
2026-01-01 10:06:46,SOT,246,29.1,89,0.28,12.7,15.8,1429.5,48.3,770,83.7,0.72,194.3,431.1,861.4
2026-01-01 10:06:49,SOT,500,38.7,49,0.79,60.4,29.2,1736.2,32.7,1914,31.4,3.97,179.2,164.0,338.0
2026-01-01 10:06:52,SOT,371,29.0,39,0.53,67.1,45.5,1066.3,39.7,695,110.6,0.33,397.6,387.4,732.6
2026-01-01 10:06:55,SOT,252,20.1,48,0.46,65.4,9.3,923.1,46.4,524,43.4,2.87,245.4,316.1,819.8
2026-01-01 10:06:58,SOT,500,30.2,55,0.31,90.0,17.3,375.8,1.0,1474,40.7,2.21,447.8,304.8,470.2
2026-01-01 10:07:01,SOT,273,35.2,45,0.27,48.5,38.5,1647.6,36.9,484,83.8,2.72,108.9,198.8,116.5
2026-01-01 10:07:04,SOT,388,38.8,51,0.73,32.5,13.2,799.9,24.4,1224,20.7,2.7,442.1,495.5,693.3
2026-01-01 10:07:07,SOT,464,36.8,84,0.28,76.4,41.8,776.1,38.1,1053,167.2,4.72,293.5,196.6,676.8
2026-01-01 10:07:10,SOT,497,18.1,82,0.06,39.4,20.3,1221.8,8.4,1586,41.8,0.8,132.3,332.2,154.5
2026-01-01 10:07:13,SOT,214,24.1,84,0.29,22.1,7.4,335.8,36.0,654,10.2,1.23,385.9,467.4,776.7
2026-01-01 10:07:16,SOT,135,31.7,51,0.23,19.0,2.1,498.8,20.8,401,178.8,1.72,314.2,238.8,561.1
2026-01-01 10:07:19,SOT,280,24.2,63,0.9,17.1,40.5,916.6,31.9,659,47.6,2.32,197.1,373.4,437.8
2026-01-01 10:07:22,SOT,499,27.7,59,0.63,96.7,16.6,1775.0,41.9,1256,122.4,0.54,145.8,302.4,205.4
2026-01-01 10:07:25,SOT,500,24.8,81,0.23,80.6,24.5,1816.2,14.6,1481,90.4,2.56,115.5,204.1,306.1
2026-01-01 10:07:28,SOT,500,38.6,33,0.28,12.6,14.7,1631.7,30.8,1961,183.8,4.66,79.6,77.8,764.1
2026-01-01 10:07:31,SOT,318,27.7,33,0.43,87.5,2.7,522.5,13.2,707,26.2,2.27,196.7,73.5,336.7
2026-01-01 10:07:34,SOT,205,29.2,33,0.77,17.6,10.2,1367.3,28.9,603,96.4,0.34,147.9,219.0,977.3
2026-01-01 10:07:37,SOT,259,38.7,86,0.97,15.8,5.7,1791.7,47.3,858,55.1,1.56,338.6,393.6,365.3
2026-01-01 10:07:40,SOT,384,34.8,36,0.29,83.5,42.3,1407.0,11.5,686,146.2,4.87,96.3,377.5,142.4
2026-01-01 10:07:43,SOT,433,35.1,54,0.23,11.6,13.8,729.2,13.9,1541,28.0,4.57,304.6,281.7,285.5
2026-01-01 10:07:46,SOT,400,24.1,85,0.35,10.8,2.2,1238.4,21.4,1504,41.8,1.52,373.9,184.2,637.1
2026-01-01 10:07:49,SOT,365,39.8,72,0.39,64.7,26.3,496.4,1.7,847,53.2,3.71,328.9,406.1,433.4
2026-01-01 10:07:52,SOT,261,20.4,50,0.9,25.7,27.9,1446.5,1.8,630,187.4,4.11,495.9,273.7,295.0
2026-01-01 10:07:56,SOT,500,32.5,84,0.32,58.6,15.6,804.0,2.9,1672,42.6,2.6,124.3,60.8,588.4
2026-01-01 10:07:59,SOT,434,18.9,82,0.32,61.8,49.2,665.5,25.3,957,46.1,4.74,447.5,67.1,314.6
2026-01-01 10:08:02,SOT,500,35.5,52,0.86,89.6,47.5,953.1,42.9,1696,15.0,2.73,418.2,487.1,432.9
2026-01-01 10:08:05,SOT,500,39.3,71,0.66,78.2,19.5,1250.2,35.3,1503,198.8,3.54,140.7,421.3,484.2
2026-01-01 10:08:08,SOT,403,38.0,75,0.99,17.5,3.8,1918.5,5.2,1437,22.6,0.88,328.8,88.2,220.9
2026-01-01 10:08:11,SOT,194,19.6,72,0.08,31.8,7.0,648.7,12.6,524,40.1,4.66,87.4,221.4,919.4
2026-01-01 10:08:14,SOT,500,31.7,41,0.87,67.4,43.8,567.8,35.0,1890,192.7,3.24,303.3,108.3,321.3
2026-01-01 10:08:17,SOT,500,34.7,66,0.55,78.7,33.6,1390.0,23.2,1643,144.3,1.84,172.5,301.4,470.1
2026-01-01 10:08:20,SOT,334,32.2,58,0.31,20.1,31.7,697.4,43.1,950,94.8,2.58,355.3,454.8,915.4
2026-01-01 10:08:23,SOT,361,39.7,30,0.41,43.0,33.0,1003.2,41.6,904,162.9,2.41,286.6,200.4,295.4
2026-01-01 10:08:26,SOT,500,22.7,71,0.89,74.6,27.9,702.5,46.8,1754,37.7,2.48,407.5,328.7,117.0
2026-01-01 10:08:29,SOT,349,37.3,43,0.95,88.1,48.4,1320.8,33.0,441,69.5,0.32,466.2,161.5,411.2
2026-01-01 10:08:32,SOT,500,21.4,52,0.2,87.4,33.1,1788.7,10.4,1655,158.4,2.22,179.2,205.3,733.0
2026-01-01 10:08:35,SOT,375,29.2,89,0.71,13.1,30.1,1723.2,13.6,1153,82.8,2.9,159.3,263.5,165.0
2026-01-01 10:08:38,SOT,500,31.3,39,0.41,13.9,49.6,1426.0,30.5,1595,92.9,2.59,121.3,267.1,789.3
2026-01-01 10:08:41,SOT,500,31.6,88,0.39,85.4,26.7,1827.9,47.7,1356,78.7,4.3,302.1,165.6,760.6
2026-01-01 10:08:44,SOT,235,27.2,74,0.13,57.1,1.9,665.5,45.2,575,38.0,4.69,376.9,357.4,815.6
2026-01-01 10:08:47,SOT,500,24.3,82,0.22,76.7,1.2,1310.3,49.4,1914,174.4,1.46,416.4,187.8,212.6
2026-01-01 10:08:50,SOT,500,20.5,53,0.43,90.3,41.7,1587.3,32.4,1808,77.5,2.39,165.6,288.7,916.8
2026-01-01 10:08:53,SOT,500,19.8,43,0.93,25.3,47.6,1219.8,9.8,1861,158.5,4.11,80.7,477.5,860.2
2026-01-01 10:08:56,SOT,500,22.7,30,0.85,98.3,33.2,1836.2,15.7,1981,74.2,3.21,433.2,285.5,805.6
2026-01-01 10:08:59,SOT,494,22.3,45,0.75,47.6,33.5,1244.3,27.5,1393,172.8,0.55,440.8,228.1,875.2
2026-01-01 10:09:02,SOT,500,37.8,79,0.86,47.1,12.9,1277.2,37.8,1587,152.0,3.91,187.2,356.4,206.2
2026-01-01 10:09:05,SOT,437,19.0,69,0.09,75.8,37.3,1220.0,33.0,993,52.8,1.88,246.1,250.9,991.0
2026-01-01 10:09:08,SOT,360,37.0,35,0.79,66.9,14.8,458.0,4.7,888,57.0,3.14,99.6,233.5,980.2
2026-01-01 10:09:11,SOT,290,34.8,43,0.71,29.5,7.6,913.2,7.6,893,124.6,4.79,158.3,360.7,263.8
2026-01-01 10:09:14,SOT,275,19.5,68,0.26,41.5,24.4,600.6,41.9,644,49.7,4.03,423.1,376.2,494.4
2026-01-01 10:09:17,SOT,500,39.2,62,0.08,30.4,47.7,553.6,24.1,1754,27.6,1.13,265.0,299.2,770.2
2026-01-01 10:09:21,SOT,364,20.4,78,0.45,34.3,30.1,425.5,22.7,990,192.8,0.76,91.0,156.6,307.7
2026-01-01 10:09:24,SOT,500,22.9,58,0.61,55.0,3.0,1047.4,19.1,1849,98.8,0.24,355.0,173.8,875.9
2026-01-01 10:09:27,SOT,471,19.3,88,0.66,58.7,25.5,1670.3,32.8,1300,117.8,1.42,54.8,430.9,287.1
2026-01-01 10:09:30,SOT,497,38.9,53,0.93,69.3,19.1,1640.6,7.9,1382,183.3,3.58,130.5,123.8,604.3
2026-01-01 10:09:33,SOT,500,32.6,66,0.37,93.2,22.1,1385.1,42.0,1905,18.1,1.2,186.1,70.8,217.9
2026-01-01 10:09:36,SOT,500,31.0,63,0.62,65.3,29.7,834.2,17.7,1364,170.1,0.14,242.3,480.7,266.2
2026-01-01 10:09:39,SOT,500,30.8,78,0.27,40.3,18.7,1768.1,40.6,1735,106.3,0.46,479.0,367.2,843.6
2026-01-01 10:09:42,SOT,500,33.3,65,0.99,68.5,43.8,901.0,23.1,1765,135.2,3.97,270.3,60.3,975.2
2026-01-01 10:09:45,SOT,230,22.6,85,0.31,10.2,19.6,565.9,35.0,691,138.3,2.66,413.4,254.4,742.3
2026-01-01 10:09:48,SOT,377,34.5,77,0.46,47.7,36.5,561.5,7.1,910,41.3,1.8,315.0,326.2,465.9
2026-01-01 10:09:51,SOT,251,29.1,37,0.07,19.5,26.4,625.3,25.2,673,149.8,0.18,64.5,286.3,106.9
2026-01-01 10:09:54,SOT,324,28.5,36,0.11,28.1,2.5,1005.8,1.8,1105,149.4,3.04,177.8,319.2,853.1
2026-01-01 10:09:57,SOT,472,26.2,88,0.22,40.5,17.5,1677.8,23.0,1497,192.4,4.86,392.7,449.3,289.6
2026-01-01 10:10:00,SOT,439,18.2,73,0.93,75.1,48.6,1194.0,15.6,880,64.9,2.49,51.1,101.0,493.4
2026-01-01 10:10:03,SOT,265,24.3,47,0.23,71.1,19.7,1947.1,15.9,466,15.3,3.35,393.9,138.1,230.9
2026-01-01 10:10:06,SOT,500,36.5,60,0.93,70.7,11.8,452.3,48.1,1784,42.0,1.65,79.2,281.0,153.6
2026-01-01 10:10:09,SOT,280,32.6,52,0.49,89.5,9.6,1677.5,36.2,487,38.0,0.64,78.6,51.5,935.2
2026-01-01 10:10:12,SOT,361,27.7,59,0.92,42.9,10.9,1023.0,45.0,1061,61.2,4.65,219.8,253.4,918.7
2026-01-01 10:10:15,SOT,435,36.4,87,0.66,79.4,49.9,1512.8,34.5,838,190.4,0.91,255.8,153.3,152.2
2026-01-01 10:10:18,SOT,328,19.6,47,0.64,27.2,40.9,1814.7,24.4,795,51.6,3.46,336.5,494.5,504.3
2026-01-01 10:10:21,SOT,500,34.5,76,0.98,63.4,26.2,1298.2,6.2,1517,100.5,2.85,433.8,164.7,897.5
2026-01-01 10:10:24,SOT,435,27.4,73,0.67,58.9,13.5,1502.4,35.4,1250,92.9,4.26,175.4,65.9,629.7
2026-01-01 10:10:27,SOT,500,25.6,83,0.16,51.7,38.0,918.2,24.6,1533,89.6,3.78,320.5,200.1,907.7
2026-01-01 10:10:31,SOT,388,32.8,35,0.63,51.5,30.1,1425.8,11.1,978,38.3,4.7,228.1,368.2,178.9
2026-01-01 10:10:34,SOT,481,27.6,72,0.24,90.5,35.4,1487.9,38.6,1088,173.2,4.04,183.2,314.9,455.8
2026-01-01 10:10:37,SOT,487,23.4,60,0.13,95.8,49.9,533.5,10.8,969,194.5,2.44,342.1,138.9,375.1
2026-01-01 10:10:40,SOT,447,37.2,59,0.47,98.5,41.5,1656.7,14.1,848,97.9,4.26,406.8,497.9,555.0
2026-01-01 10:10:43,SOT,471,37.6,75,0.32,98.3,45.2,516.6,30.3,921,144.4,4.07,452.5,301.4,910.2
2026-01-01 10:10:46,SOT,500,27.9,37,0.56,37.2,46.9,532.9,41.0,1886,68.8,1.37,303.3,327.1,660.3
2026-01-01 10:10:49,SOT,500,20.0,50,0.28,45.1,20.7,1927.4,9.4,1584,189.5,3.38,471.3,107.3,714.1
2026-01-01 10:10:52,SOT,429,27.3,54,0.49,56.1,8.2,1132.1,3.8,1293,119.6,3.04,90.4,193.9,882.8
2026-01-01 10:10:55,SOT,275,21.3,76,0.36,53.3,7.3,1494.1,12.7,707,16.4,3.21,142.8,182.6,764.2
2026-01-01 10:10:58,SOT,500,20.7,51,0.88,97.2,33.8,1056.1,40.3,1293,141.7,1.79,366.2,353.1,272.6
2026-01-01 10:11:01,SOT,455,25.4,31,0.1,78.0,21.5,1984.8,45.5,1177,187.3,4.89,141.4,471.1,873.8
2026-01-01 10:11:04,SOT,382,35.5,63,0.73,22.7,20.2,734.6,30.1,1203,79.8,1.23,205.0,329.5,269.5
2026-01-01 10:11:07,SOT,462,22.4,67,0.21,90.8,35.0,1297.9,45.0,1013,80.0,3.12,143.7,312.7,958.1
2026-01-01 10:11:10,SOT,500,34.5,43,0.06,85.8,24.6,825.5,34.8,1387,30.1,1.27,492.6,199.2,474.7
2026-01-01 10:11:13,SOT,500,29.7,46,0.63,30.2,35.7,1976.7,43.9,1862,87.6,2.44,438.5,363.5,452.9
2026-01-01 10:11:16,SOT,500,35.8,46,0.21,58.3,41.9,817.1,26.6,1698,194.8,4.22,77.3,277.8,188.1
2026-01-01 10:11:19,SOT,309,21.8,76,0.84,22.8,11.2,672.6,45.2,975,42.5,3.38,168.2,243.8,846.3
2026-01-01 10:11:22,SOT,362,34.7,41,0.14,91.2,11.5,617.3,4.6,803,84.0,1.41,164.3,449.4,646.1
2026-01-01 10:11:25,SOT,275,19.8,73,0.45,66.5,35.0,1566.7,43.0,402,68.3,3.17,479.7,228.2,775.9
2026-01-01 10:11:28,SOT,401,36.6,57,0.91,40.9,35.7,1686.9,32.8,1037,169.5,2.7,466.4,438.9,509.4
2026-01-01 10:11:32,SOT,500,33.8,61,0.38,55.6,46.1,727.8,9.1,1527,140.0,2.52,494.7,164.5,281.5
2026-01-01 10:11:35,SOT,495,25.3,69,0.22,80.3,4.5,1077.3,17.8,1455,139.8,3.86,444.3,121.4,205.0
2026-01-01 10:11:38,SOT,500,26.8,53,0.96,42.2,27.4,984.7,47.3,1602,143.6,0.75,390.8,406.3,863.9
2026-01-01 10:11:41,SOT,359,22.5,83,0.06,38.4,49.9,1657.3,28.7,803,103.4,3.68,463.7,296.0,910.5
2026-01-01 10:11:44,SOT,307,25.2,51,0.92,55.6,7.9,1727.6,25.4,793,179.0,2.61,410.5,462.9,329.9
2026-01-01 10:11:47,SOT,500,39.6,45,0.38,69.5,19.1,1780.2,31.9,1797,22.2,0.76,163.8,89.6,403.2
2026-01-01 10:11:50,SOT,500,29.0,47,0.4,86.5,48.4,1806.2,14.8,1564,84.7,0.21,462.8,133.5,284.4
2026-01-01 10:11:53,SOT,265,21.9,54,0.68,27.3,39.9,1379.9,1.1,549,129.0,0.44,418.4,138.0,795.3
2026-01-01 10:11:56,SOT,500,19.2,84,0.87,87.5,27.6,597.4,28.0,1870,122.6,0.21,390.1,476.5,895.7
2026-01-01 10:11:59,SOT,500,20.8,53,0.33,18.6,26.1,882.9,12.3,1976,152.2,0.16,266.6,376.2,770.4
2026-01-01 10:12:02,SOT,272,19.9,54,0.76,13.7,14.7,1302.2,33.4,859,78.5,2.31,334.2,129.1,564.1
2026-01-01 10:12:05,SOT,500,19.8,36,0.29,34.9,20.9,1639.9,12.5,1739,32.9,2.32,466.0,211.3,529.9
2026-01-01 10:12:08,SOT,500,36.6,64,1.0,97.8,4.6,1165.0,10.1,1786,36.5,4.78,444.9,330.5,829.5
2026-01-01 10:12:11,SOT,395,25.1,59,0.64,33.0,26.7,1938.7,13.8,1143,28.9,3.04,179.1,264.1,858.6
2026-01-01 10:12:14,SOT,388,27.0,72,0.84,82.1,42.4,383.5,5.0,688,130.7,2.69,105.4,164.9,846.7
2026-01-01 10:12:17,SOT,500,18.5,41,0.42,86.4,42.3,1308.1,30.9,1859,123.4,4.95,339.8,446.3,921.6
2026-01-01 10:12:20,SOT,368,27.5,49,0.85,43.6,26.9,1523.0,33.1,960,77.7,3.53,105.0,474.8,576.2
2026-01-01 10:12:23,SOT,257,31.6,85,0.99,23.8,14.4,762.5,35.6,729,121.1,4.53,263.4,63.0,819.4
2026-01-01 10:12:26,SOT,330,29.8,70,0.59,63.8,29.6,1077.9,18.5,677,175.8,1.7,446.7,73.3,786.0
2026-01-01 10:12:29,SOT,500,35.2,55,0.28,99.7,22.2,632.0,17.5,1230,111.1,1.97,64.0,385.5,194.9
2026-01-01 10:12:32,SOT,500,30.3,82,0.43,97.0,34.1,632.1,15.5,1248,97.0,0.53,77.7,71.5,455.4
2026-01-01 10:12:35,SOT,339,29.8,48,0.88,68.0,6.5,864.0,20.1,862,15.7,2.38,158.9,291.1,441.0
2026-01-01 10:12:38,SOT,421,36.0,80,0.56,93.9,19.7,939.4,29.1,939,95.2,2.47,319.8,438.1,686.2
2026-01-01 10:12:41,SOT,500,19.8,86,0.63,62.9,40.5,1010.5,7.3,1372,145.6,2.64,460.5,281.6,802.5
2026-01-01 10:12:44,SOT,438,34.7,80,0.45,98.5,5.4,1219.7,21.7,1100,160.6,1.95,178.7,89.9,974.2
2026-01-01 10:12:47,SOT,339,19.0,77,0.71,59.3,8.5,639.5,27.1,904,162.3,3.55,187.0,180.3,189.6
2026-01-01 10:12:50,SOT,500,27.6,74,0.26,32.8,37.9,328.8,37.0,1957,185.3,2.29,346.7,148.7,559.5
2026-01-01 10:12:54,SOT,333,27.8,49,0.75,98.1,33.1,1250.7,40.4,447,186.5,1.11,168.5,61.0,611.6
2026-01-01 10:12:57,SOT,397,39.8,51,0.77,76.4,26.7,675.6,46.7,886,193.0,3.22,210.0,57.2,815.0
2026-01-01 10:13:00,SOT,466,19.1,75,0.71,31.5,13.3,768.5,8.0,1541,178.0,0.89,156.9,338.6,434.3
2026-01-01 10:13:03,SOT,498,28.9,34,0.21,81.3,10.6,868.2,42.2,1410,177.9,3.08,418.7,118.0,606.8
2026-01-01 10:13:06,SOT,430,20.2,39,0.41,98.3,41.6,537.9,45.4,779,174.1,3.08,411.6,103.2,372.8
2026-01-01 10:13:09,SOT,436,36.9,60,0.89,23.1,35.2,415.5,12.4,1288,151.3,0.21,189.4,494.2,627.8
2026-01-01 10:13:12,SOT,500,34.0,62,0.94,49.0,17.6,1916.6,12.4,1547,46.9,3.36,207.9,258.6,211.2
2026-01-01 10:13:15,SOT,347,21.7,47,0.64,58.5,34.7,646.6,2.9,734,19.7,2.05,51.7,396.9,757.3
2026-01-01 10:13:18,SOT,426,37.3,56,0.95,55.9,9.6,713.9,41.0,1253,105.4,1.62,60.8,206.9,244.2
2026-01-01 10:13:21,SOT,432,28.9,45,0.48,75.1,47.0,1775.6,10.7,883,116.1,0.14,91.8,406.6,732.3
2026-01-01 10:13:24,SOT,488,25.4,58,0.59,77.5,19.7,600.7,29.0,1306,116.6,2.45,435.6,129.8,809.0
2026-01-01 10:13:27,SOT,325,31.4,80,0.31,27.9,12.3,855.3,33.8,1023,147.3,2.0,491.7,61.7,219.7
2026-01-01 10:13:30,SOT,500,35.6,81,0.09,21.1,36.4,1649.6,46.0,1856,89.7,2.78,389.7,368.0,139.4
2026-01-01 10:13:33,SOT,355,30.4,49,0.31,24.3,21.2,440.4,35.7,1092,50.3,3.37,126.7,341.1,156.3
2026-01-01 10:13:36,SOT,500,30.8,79,0.59,65.7,49.6,602.3,43.0,1574,182.7,0.57,400.7,183.8,979.5
2026-01-01 10:13:39,SOT,500,34.2,84,0.96,23.2,22.4,1642.5,5.1,1785,29.9,4.65,251.8,376.7,854.7
2026-01-01 10:13:42,SOT,422,32.3,59,0.17,87.4,45.1,763.2,36.0,797,192.5,3.37,147.7,442.4,679.4
2026-01-01 10:13:45,SOT,303,23.5,80,0.43,28.7,28.0,1155.1,21.2,797,124.2,1.93,332.0,221.3,660.5
2026-01-01 10:13:48,SOT,500,28.3,69,0.13,40.6,1.9,834.4,12.0,1734,75.3,4.42,321.2,179.5,275.7
2026-01-01 10:13:51,SOT,386,23.0,75,0.22,79.5,32.2,1748.5,1.7,802,69.8,0.2,131.8,71.5,838.3
2026-01-01 10:13:54,SOT,500,36.1,70,0.54,35.4,38.8,841.0,41.1,1858,129.1,3.24,312.8,477.9,180.5
2026-01-01 10:13:57,SOT,500,34.7,41,0.52,13.7,17.5,1686.4,4.5,1755,149.1,2.98,278.0,283.3,259.2
2026-01-01 10:14:00,SOT,500,37.3,42,0.93,53.6,35.4,1594.4,29.7,1984,37.7,2.32,321.4,149.8,993.2
